3,Soru 2218 cevabi nedir?,89,Vinicius Jr|Andrea Pirlo|89|Xavi
3,Soru 2219 cevabi nedir?,86,Turkiye Kupasi|86|ABD|Marseille
3,Soru 2220 cevabi nedir?,67,67|Antonio Conte|Toni Kroos|Luis Suarez
3,Soru 2221 cevabi nedir?,64,Besiktas|64|Fiorentina|Shevchenko
3,Soru 2222 cevabi nedir?,9,Forvet|9|Serie A|Lyon
3,Soru 2223 cevabi nedir?,60,Belcika|Uruguay|Benfica|60
3,Soru 2224 cevabi nedir?,10,Guney Kore|10|Dortmund|Kaleci
3,Soru 2225 cevabi nedir?,24,Uruguay|24|Sergio Aguero|Sevilla
3,Soru 2226 cevabi nedir?,61,ABD|Sol Bek|Hollanda|61
3,Soru 2227 cevabi nedir?,18,Inter Milan|Dunya Kupasi|18|Bernardo Silva
3,Soru 2228 cevabi nedir?,48,48|Hansi Flick|Thierry Henry|Galatasaray
3,Soru 2229 cevabi nedir?,97,Luka Modric|97|Meksika|Newcastle
3,Soru 2230 cevabi nedir?,55,Sevilla|55|Serie A|Turkiye Kupasi
3,Soru 2231 cevabi nedir?,90,90|Diego Simeone|Luis Suarez|Roma
3,Soru 2232 cevabi nedir?,73,Toni Kroos|Turkiye Kupasi|73|Ibrahimovic
3,Soru 2233 cevabi nedir?,78,78|Besiktas Park|Jurgen Klopp|Marseille
3,Soru 2234 cevabi nedir?,69,Luis Figo|69|Gerd Muller|Ederson
3,Soru 2235 cevabi nedir?,56,56|Newcastle|Mikel Arteta|Kanat
3,Soru 2236 cevabi nedir?,71,Etihad|Carlo Ancelotti|Lyon|71
3,Soru 2237 cevabi nedir?,26,Almanya|Diego Simeone|26|Turkiye
3,Soru 2238 cevabi nedir?,54,Tottenham|54|Neymar|Bundesliga
3,Soru 2239 cevabi nedir?,67,Parc des Princes|Japonya|67|AC Milan
3,Soru 2240 cevabi nedir?,10,Harry Kane|Andres Iniesta|Kylian Mbappe|10
3,Soru 2241 cevabi nedir?,45,45|Premier Lig|Arjantin|Sol Bek
3,Soru 2242 cevabi nedir?,45,45|Raheem Sterling|Serie A|Sporting
3,Soru 2243 cevabi nedir?,11,Pedri|Joshua Kimmich|11|Italya
3,Soru 2244 cevabi nedir?,35,35|Camp Nou|Sporting|Sukru Saracoglu
3,Soru 2245 cevabi nedir?,27,Roma|27|Beckenbauer|Ronaldo Nazario
3,Soru 2246 cevabi nedir?,81,81|Antoine Griezmann|Fenerbahce|David Beckham
3,Soru 2247 cevabi nedir?,58,58|Johan Cruyff|Hirvatistan|Thomas Tuchel
3,Soru 2248 cevabi nedir?,63,Danimarka|63|Aubameyang|Raul
3,Soru 2249 cevabi nedir?,54,Chelsea|Luis Suarez|54|Andres Iniesta
3,Soru 2250 cevabi nedir?,8,8|Osimhen|Arjantin|Pep Guardiola
3,Soru 2251 cevabi nedir?,6,Etihad|6|Alex Ferguson|Liverpool
3,Soru 2252 cevabi nedir?,30,Tottenham|30|Alex Ferguson|Manuel Neuer
3,Soru 2253 cevabi nedir?,89,89|La Liga|Fenerbahce|Aubameyang
3,Soru 2254 cevabi nedir?,54,Bruno Fernandes|Inter Milan|54|Diego Simeone
3,Soru 2255 cevabi nedir?,97,Camp Nou|Gerd Muller|Thierry Henry|97
3,Soru 2256 cevabi nedir?,80,80|Fas|Anfield|Camp Nou
3,Soru 2257 cevabi nedir?,78,78|Stoper|Ajax|Thomas Tuchel
3,Soru 2258 cevabi nedir?,24,Ibrahimovic|Jose Mourinho|Valencia|24
3,Soru 2259 cevabi nedir?,21,Declan Rice|Luis Enrique|Avrupa Ligi|21
3,Soru 2260 cevabi nedir?,17,17|Shevchenko|Celtic|Super Lig
3,Soru 2261 cevabi nedir?,93,Antonio Conte|93|Ligue 1|Thierry Henry
3,Soru 2262 cevabi nedir?,40,Santrfor|40|Ibrahimovic|Osimhen
3,Soru 2263 cevabi nedir?,81,81|Phil Foden|Casemiro|Valencia
3,Soru 2264 cevabi nedir?,39,Dunya Kupasi|39|Frank Lampard|Fenerbahce
3,Soru 2265 cevabi nedir?,47,Ibrahimovic|47|Belcika|Romario
3,Soru 2266 cevabi nedir?,87,Emirates|Japonya|Roberto Baggio|87
3,Soru 2267 cevabi nedir?,99,Raul|La Liga|99|PSG
3,Soru 2268 cevabi nedir?,36,Ajax|Shevchenko|Ribery|36
3,Soru 2269 cevabi nedir?,43,Meksika|Bundesliga|43|Raheem Sterling
3,Soru 2270 cevabi nedir?,67,Raheem Sterling|67|Brezilya|Dortmund
3,Soru 2271 cevabi nedir?,75,75|Jose Mourinho|Roma|ABD
3,Soru 2272 cevabi nedir?,57,Sporting|Didier Drogba|57|Virgil van Dijk
3,Soru 2273 cevabi nedir?,95,Nijerya|Phil Foden|95|Rusya
3,Soru 2274 cevabi nedir?,57,Bernabeu|Ali Sami Yen|57|Luka Modric
3,Soru 2275 cevabi nedir?,21,Sampiyonlar Ligi|21|Fas|Camp Nou
3,Soru 2276 cevabi nedir?,53,53|Juventus|Roberto Mancini|Thomas Tuchel
3,Soru 2277 cevabi nedir?,71,71|Arsenal|Wayne Rooney|Uruguay
3,Soru 2278 cevabi nedir?,47,Guney Kore|47|Sporting|Havertz
3,Soru 2279 cevabi nedir?,70,Danimarka|Sag Bek|Pep Guardiola|70
3,Soru 2280 cevabi nedir?,65,PSG|Gianluigi Buffon|Phil Foden|65
3,Soru 2281 cevabi nedir?,96,96|Vinicius Jr|Italya|Shevchenko
3,Soru 2282 cevabi nedir?,79,Juventus|Michel Platini|Vicente Del Bosque|79
3,Soru 2283 cevabi nedir?,63,Besiktas|David Beckham|Alisson|63
3,Soru 2284 cevabi nedir?,52,Turkiye|Maradona|52|Kylian Mbappe
3,Soru 2285 cevabi nedir?,6,6|Thibaut Courtois|Karim Benzema|Andrea Pirlo
3,Soru 2286 cevabi nedir?,65,Osimhen|65|Frank Lampard|Luka Modric
3,Soru 2287 cevabi nedir?,78,78|EURO|Sergio Aguero|Andrea Pirlo
3,Soru 2288 cevabi nedir?,9,9|Kaka|Virgil van Dijk|Copa America
3,Soru 2289 cevabi nedir?,44,Lazio|Antoine Griezmann|Belcika|44
3,Soru 2290 cevabi nedir?,31,Nedved|31|Ederson|David Beckham
3,Soru 2291 cevabi nedir?,10,Aston Villa|10|Tottenham|Lazio
3,Soru 2292 cevabi nedir?,63,63|Thomas Muller|Old Trafford|Raheem Sterling
3,Soru 2293 cevabi nedir?,38,38|Sane|Luis Figo|Luis Suarez
3,Soru 2294 cevabi nedir?,15,Gianluigi Buffon|Jurgen Klopp|15|Xavi
3,Soru 2295 cevabi nedir?,3,Phil Foden|Paul Pogba|3|Michel Platini
3,Soru 2296 cevabi nedir?,61,61|Santrfor|Manuel Neuer|Luis Suarez
3,Soru 2297 cevabi nedir?,51,Hakan Sukur|Almanya|51|Ederson
3,Soru 2298 cevabi nedir?,30,Pele|Wembley|30|Portekiz
3,Soru 2299 cevabi nedir?,80,West Ham|80|Erling Haaland|Roma
3,Soru 2300 cevabi nedir?,66,Jude Bellingham|Bernardo Silva|Camp Nou|66
3,Soru 2301 cevabi nedir?,98,Ingiltere|Porto|Forvet|98
3,Soru 2302 cevabi nedir?,94,94|Hirvatistan|Nijerya|Dunya Kupasi
3,Soru 2303 cevabi nedir?,55,Carlo Ancelotti|Wirtz|Neymar|55
3,Soru 2304 cevabi nedir?,76,Bayern Munich|76|Roma|Juventus
3,Soru 2305 cevabi nedir?,70,Phil Foden|Camp Nou|Portekiz|70
3,Soru 2306 cevabi nedir?,16,16|Super Lig|Thomas Muller|Mikel Arteta
3,Soru 2307 cevabi nedir?,94,Ispanya|Gerd Muller|94|Mohamed Salah
3,Soru 2308 cevabi nedir?,21,Paolo Maldini|Osimhen|Erik ten Hag|21
3,Soru 2309 cevabi nedir?,37,Meksika|Xavi|Hakan Sukur|37
3,Soru 2310 cevabi nedir?,61,Casemiro|Rusya|61|Forvet
3,Soru 2311 cevabi nedir?,7,Ederson|Paul Pogba|7|Turkiye Kupasi
3,Soru 2312 cevabi nedir?,78,Alisson|ABD|Wirtz|78
3,Soru 2313 cevabi nedir?,81,Manchester United|Roberto Mancini|81|AC Milan
3,Soru 2314 cevabi nedir?,82,82|PSG|Kaleci|Hakan Sukur
3,Soru 2315 cevabi nedir?,56,Liverpool|Benfica|Besiktas Park|56
3,Soru 2316 cevabi nedir?,67,Paolo Maldini|Toni Kroos|67|Ederson
3,Soru 2317 cevabi nedir?,68,68|Marseille|Danimarka|Sporting
3,Soru 2318 cevabi nedir?,12,Ingiltere|Hirvatistan|12|Sergio Aguero
3,Soru 2319 cevabi nedir?,21,San Siro|Jurgen Klopp|Isvec|21
3,Soru 2320 cevabi nedir?,32,Ronaldo Nazario|Besiktas Park|Andrea Pirlo|32
3,Soru 2321 cevabi nedir?,4,EURO|4|Meksika|Diego Simeone
3,Soru 2322 cevabi nedir?,44,Didier Drogba|Ngolo Kante|44|Havertz
3,Soru 2323 cevabi nedir?,8,Xavi|Manuel Neuer|Joshua Kimmich|8
3,Soru 2324 cevabi nedir?,46,Vodafone Park|Liverpool|Hirvatistan|46
3,Soru 2325 cevabi nedir?,18,Brezilya|18|Zinedine Zidane|EURO
3,Soru 2326 cevabi nedir?,84,Danimarka|Pele|84|Hirvatistan
3,Soru 2327 cevabi nedir?,57,Ribery|57|Danimarka|Andrea Pirlo
3,Soru 2328 cevabi nedir?,85,Eden Hazard|Raheem Sterling|85|Chelsea
3,Soru 2329 cevabi nedir?,80,80|Santrfor|Vinicius Jr|Allianz Arena
3,Soru 2330 cevabi nedir?,65,Juventus|Havertz|Rivaldo|65
3,Soru 2331 cevabi nedir?,42,Phil Foden|Hakan Sukur|Sergio Aguero|42
3,Soru 2332 cevabi nedir?,11,Japonya|Erling Haaland|11|Liverpool
3,Soru 2333 cevabi nedir?,98,Manchester United|Osimhen|98|Turkiye
3,Soru 2334 cevabi nedir?,8,Thibaut Courtois|Brezilya|8|Sampiyonlar Ligi
3,Soru 2335 cevabi nedir?,97,Roberto Mancini|Portekiz|Anfield|97
3,Soru 2336 cevabi nedir?,45,Romario|Kanat|PSG|45
3,Soru 2337 cevabi nedir?,49,Uruguay|Rusya|49|Ngolo Kante
3,Soru 2338 cevabi nedir?,20,Andres Iniesta|Besiktas|Italya|20
3,Soru 2339 cevabi nedir?,71,Hirvatistan|71|Marseille|Old Trafford
3,Soru 2340 cevabi nedir?,26,Dortmund|Phil Foden|26|Antoine Griezmann
3,Soru 2341 cevabi nedir?,81,Jurgen Klopp|81|Ronaldinho|Almanya
3,Soru 2342 cevabi nedir?,6,Roberto Baggio|Italya|Erik ten Hag|6
3,Soru 2343 cevabi nedir?,57,57|Joshua Kimmich|Carlo Ancelotti|Nijerya
3,Soru 2344 cevabi nedir?,65,65|Andrea Pirlo|Bernardo Silva|Karim Benzema
3,Soru 2345 cevabi nedir?,10,10|Italya|Pedri|Luis Enrique
3,Soru 2346 cevabi nedir?,93,Uruguay|AC Milan|Hakan Sukur|93
3,Soru 2347 cevabi nedir?,45,45|Roma|Copa America|Fatih Terim
3,Soru 2348 cevabi nedir?,60,60|Arda Turan|Belcika|Inter Milan
3,Soru 2349 cevabi nedir?,66,Kaleci|66|Danimarka|Wembley
3,Soru 2350 cevabi nedir?,89,Copa America|89|Aubameyang|Gerd Muller
3,Soru 2351 cevabi nedir?,29,PSG|Ibrahimovic|29|Andres Iniesta
3,Soru 2352 cevabi nedir?,78,78|Santrfor|Nijerya|Thomas Muller
3,Soru 2353 cevabi nedir?,0,0|Ngolo Kante|La Liga|Napoli
3,Soru 2354 cevabi nedir?,21,Kevin De Bruyne|21|Ingiltere|Atletico Madrid
3,Soru 2355 cevabi nedir?,79,Mikel Arteta|Pedri|79|Marseille
3,Soru 2356 cevabi nedir?,62,62|Romario|Andrea Pirlo|Manuel Neuer
3,Soru 2357 cevabi nedir?,88,88|Manchester City|Super Lig|Guney Kore
3,Soru 2358 cevabi nedir?,2,2|Ibrahimovic|Hollanda|Thierry Henry
3,Soru 2359 cevabi nedir?,43,43|Manchester United|Real Madrid|Galatasaray
3,Soru 2360 cevabi nedir?,74,Manuel Neuer|Raheem Sterling|Wembley|74
3,Soru 2361 cevabi nedir?,35,Ispanya|35|West Ham|Dortmund
3,Soru 2362 cevabi nedir?,54,Gianluigi Buffon|54|Etihad|Orta Saha
3,Soru 2363 cevabi nedir?,62,62|Japonya|Belcika|Sampiyonlar Ligi
3,Soru 2364 cevabi nedir?,92,Arjantin|Steven Gerrard|Antoine Griezmann|92
3,Soru 2365 cevabi nedir?,6,Sergio Aguero|Fransa|6|Ibrahimovic
3,Soru 2366 cevabi nedir?,24,Robert Lewandowski|Havertz|Kanat|24
3,Soru 2367 cevabi nedir?,1,1|Wirtz|Celtic|Hollanda
3,Soru 2368 cevabi nedir?,83,ABD|West Ham|Joshua Kimmich|83
3,Soru 2369 cevabi nedir?,23,Lyon|Napoli|Luis Enrique|23
3,Soru 2370 cevabi nedir?,54,Bayern Munich|Benfica|54|Celtic
3,Soru 2371 cevabi nedir?,45,Luis Figo|45|Lionel Messi|ABD
3,Soru 2372 cevabi nedir?,77,77|Thomas Muller|Allianz Arena|Andrea Pirlo
3,Soru 2373 cevabi nedir?,37,Sergio Aguero|David Beckham|37|Guney Kore
3,Soru 2374 cevabi nedir?,31,Francesco Totti|Liverpool|Kanat|31
3,Soru 2375 cevabi nedir?,11,Juventus|11|Marseille|Emirates
3,Soru 2376 cevabi nedir?,19,19|Arsene Wenger|Sane|Belcika
3,Soru 2377 cevabi nedir?,2,Ngolo Kante|2|Marco van Basten|Gerd Muller
3,Soru 2378 cevabi nedir?,98,Maradona|98|Karim Benzema|Ingiltere
3,Soru 2379 cevabi nedir?,14,Mikel Arteta|Luis Suarez|Serie A|14
3,Soru 2380 cevabi nedir?,5,Aubameyang|5|Dunya Kupasi|Luka Modric
3,Soru 2381 cevabi nedir?,78,Thibaut Courtois|Ibrahimovic|Carlo Ancelotti|78
3,Soru 2382 cevabi nedir?,11,Juventus|11|Roberto Baggio|Romario
3,Soru 2383 cevabi nedir?,80,Andrea Pirlo|Johan Cruyff|80|Ingiltere
3,Soru 2384 cevabi nedir?,68,Roberto Baggio|Kylian Mbappe|Ligue 1|68
3,Soru 2385 cevabi nedir?,91,Zinedine Zidane|Steven Gerrard|Alex Ferguson|91
3,Soru 2386 cevabi nedir?,34,Zinedine Zidane|Portekiz|34|Kaka
3,Soru 2387 cevabi nedir?,13,Alex Ferguson|Eden Hazard|13|Johan Cruyff
3,Soru 2388 cevabi nedir?,25,Pele|Andrea Pirlo|25|Inter Milan
3,Soru 2389 cevabi nedir?,46,Almanya|Phil Foden|46|Beckenbauer
3,Soru 2390 cevabi nedir?,69,Michel Platini|69|Vodafone Park|Sergio Ramos
3,Soru 2391 cevabi nedir?,51,FA Cup|51|Portekiz|Serie A
3,Soru 2392 cevabi nedir?,90,Luis Enrique|Ngolo Kante|90|Hakan Sukur
3,Soru 2393 cevabi nedir?,36,36|Pedri|Copa America|La Liga
3,Soru 2394 cevabi nedir?,38,38|Bernabeu|Wayne Rooney|Wirtz
3,Soru 2395 cevabi nedir?,69,Lyon|69|Inter Milan|Camp Nou
3,Soru 2396 cevabi nedir?,98,La Liga|98|Pele|Eden Hazard
3,Soru 2397 cevabi nedir?,97,97|Alisson|Camp Nou|Fransa
3,Soru 2398 cevabi nedir?,5,Erling Haaland|5|Phil Foden|Kylian Mbappe
3,Soru 2399 cevabi nedir?,91,91|Paolo Maldini|Carlo Ancelotti|Kevin De Bruyne
3,Soru 2400 cevabi nedir?,40,40|Rivaldo|Camp Nou|Bundesliga
3,Soru 2401 cevabi nedir?,82,Camp Nou|82|Thierry Henry|Sporting
3,Soru 2402 cevabi nedir?,31,Belcika|Portekiz|31|Pedri
3,Soru 2403 cevabi nedir?,59,Arsene Wenger|Etihad|EURO|59
3,Soru 2404 cevabi nedir?,54,54|Antoine Griezmann|Super Lig|Benfica
3,Soru 2405 cevabi nedir?,73,AC Milan|Parc des Princes|PSG|73
3,Soru 2406 cevabi nedir?,95,Luis Suarez|Raheem Sterling|Shevchenko|95
3,Soru 2407 cevabi nedir?,2,EURO|2|Arsenal|Bayern Munich
3,Soru 2408 cevabi nedir?,46,Rusya|Stamford Bridge|Anfield|46
3,Soru 2409 cevabi nedir?,87,Jurgen Klopp|Emirates|Inter Milan|87
3,Soru 2410 cevabi nedir?,47,Tottenham|AC Milan|Japonya|47
3,Soru 2411 cevabi nedir?,12,12|Mikel Arteta|Italya|Ronaldinho
3,Soru 2412 cevabi nedir?,56,ABD|Bundesliga|56|Toni Kroos
3,Soru 2413 cevabi nedir?,16,16|Uruguay|Porto|Hollanda
3,Soru 2414 cevabi nedir?,48,48|Ribery|Arsenal|Alisson
3,Soru 2415 cevabi nedir?,11,11|ABD|Erik ten Hag|Declan Rice
3,Soru 2416 cevabi nedir?,60,Meksika|60|Juventus|Karim Benzema
3,Soru 2417 cevabi nedir?,30,30|Bayern Munich|Liverpool|Copa America
3,Soru 2418 cevabi nedir?,45,45|Turkiye|Vicente Del Bosque|Ispanya
3,Soru 2419 cevabi nedir?,20,20|Newcastle|Allianz Arena|Atletico Madrid
3,Soru 2420 cevabi nedir?,96,Sol Bek|Beckenbauer|96|Bernardo Silva
3,Soru 2421 cevabi nedir?,34,Marco van Basten|Vodafone Park|Galatasaray|34
3,Soru 2422 cevabi nedir?,59,59|Signal Iduna|Galatasaray|Joshua Kimmich
3,Soru 2423 cevabi nedir?,49,49|Toni Kroos|Ali Sami Yen|Sampiyonlar Ligi
3,Soru 2424 cevabi nedir?,59,Bruno Fernandes|Polonya|59|Besiktas
3,Soru 2425 cevabi nedir?,10,Declan Rice|Santrfor|10|Andres Iniesta
3,Soru 2426 cevabi nedir?,51,Roberto Mancini|51|Michel Platini|Fas
3,Soru 2427 cevabi nedir?,51,Sane|Eden Hazard|51|Arda Turan
3,Soru 2428 cevabi nedir?,15,Pele|Newcastle|Fransa|15
3,Soru 2429 cevabi nedir?,21,Kaka|21|Thomas Tuchel|Fatih Terim
3,Soru 2430 cevabi nedir?,67,Rusya|Roberto Baggio|Luka Modric|67
3,Soru 2431 cevabi nedir?,39,Bruno Fernandes|Zinedine Zidane|39|Jurgen Klopp
3,Soru 2432 cevabi nedir?,22,Manchester United|Lionel Messi|Hakan Sukur|22
3,Soru 2433 cevabi nedir?,1,Ligue 1|Isvec|Diego Simeone|1
3,Soru 2434 cevabi nedir?,48,Vodafone Park|Sergio Aguero|Ingiltere|48
3,Soru 2435 cevabi nedir?,69,69|Manchester United|Signal Iduna|Paul Pogba
3,Soru 2436 cevabi nedir?,41,41|Stamford Bridge|Raul|Ingiltere
3,Soru 2437 cevabi nedir?,85,85|Bruno Fernandes|Dunya Kupasi|Luis Enrique
3,Soru 2438 cevabi nedir?,89,Alex Ferguson|Danimarka|89|Shevchenko
3,Soru 2439 cevabi nedir?,88,88|Trabzonspor|Lyon|Mikel Arteta
3,Soru 2440 cevabi nedir?,70,Antonio Conte|Pep Guardiola|70|Jurgen Klopp
3,Soru 2441 cevabi nedir?,77,77|Raul|Pep Guardiola|Diego Simeone
3,Soru 2442 cevabi nedir?,48,Super Lig|48|Ligue 1|Fatih Terim
3,Soru 2443 cevabi nedir?,71,Manuel Neuer|71|Antoine Griezmann|Pep Guardiola
3,Soru 2444 cevabi nedir?,3,Hansi Flick|Napoli|Antoine Griezmann|3
3,Soru 2445 cevabi nedir?,24,Ngolo Kante|24|Diego Simeone|Havertz
3,Soru 2446 cevabi nedir?,14,Italya|Bundesliga|Inter Milan|14
3,Soru 2447 cevabi nedir?,94,Turkiye|Sevilla|Portekiz|94
3,Soru 2448 cevabi nedir?,60,60|Premier Lig|Serie A|Ribery
3,Soru 2449 cevabi nedir?,46,46|Valencia|Roma|EURO
3,Soru 2450 cevabi nedir?,12,12|Robert Lewandowski|Arsene Wenger|Celtic
3,Soru 2451 cevabi nedir?,7,Wayne Rooney|David Beckham|7|Roberto Mancini
3,Soru 2452 cevabi nedir?,62,Santrfor|Paul Pogba|62|Tottenham
3,Soru 2453 cevabi nedir?,19,Paul Pogba|19|Fas|Andres Iniesta
3,Soru 2454 cevabi nedir?,82,82|Rusya|Luka Modric|PSG
3,Soru 2455 cevabi nedir?,57,Porto|Arda Turan|57|Polonya
3,Soru 2456 cevabi nedir?,57,Sane|Hollanda|Eden Hazard|57
3,Soru 2457 cevabi nedir?,57,Turkiye Kupasi|Nedved|Portekiz|57
3,Soru 2458 cevabi nedir?,1,Johan Cruyff|Napoli|Musiala|1
3,Soru 2459 cevabi nedir?,85,Xavi|Declan Rice|Anfield|85
3,Soru 2460 cevabi nedir?,78,78|David Beckham|Ingiltere|Mikel Arteta
3,Soru 2461 cevabi nedir?,30,Super Lig|Arjantin|30|Jurgen Klopp
3,Soru 2462 cevabi nedir?,69,Hakan Sukur|69|Andrea Pirlo|Besiktas
3,Soru 2463 cevabi nedir?,25,25|Diego Simeone|Etihad|Wembley
3,Soru 2464 cevabi nedir?,43,Vodafone Park|43|Kevin De Bruyne|Juventus
3,Soru 2465 cevabi nedir?,0,0|Gerd Muller|Ingiltere|Bernabeu
3,Soru 2466 cevabi nedir?,41,Zinedine Zidane|Osimhen|ABD|41
3,Soru 2467 cevabi nedir?,71,Havertz|71|Sag Bek|Isvec
3,Soru 2468 cevabi nedir?,30,30|Turkiye Kupasi|Roma|Jurgen Klopp
3,Soru 2469 cevabi nedir?,66,Unai Emery|Italya|66|Japonya
3,Soru 2470 cevabi nedir?,77,Joshua Kimmich|Roma|77|Erling Haaland
3,Soru 2471 cevabi nedir?,65,65|Etihad|Italya|Fransa
3,Soru 2472 cevabi nedir?,46,Emirates|46|West Ham|La Liga
3,Soru 2473 cevabi nedir?,7,Polonya|EURO|7|FA Cup
3,Soru 2474 cevabi nedir?,98,98|Sergio Aguero|Fransa|Thomas Tuchel
3,Soru 2475 cevabi nedir?,39,Polonya|Virgil van Dijk|39|Mikel Arteta
3,Soru 2476 cevabi nedir?,95,Robben|Danimarka|Fenerbahce|95
3,Soru 2477 cevabi nedir?,14,Neymar|Diego Simeone|PSG|14
3,Soru 2478 cevabi nedir?,31,Bernardo Silva|Alex Ferguson|31|Kevin De Bruyne
3,Soru 2479 cevabi nedir?,91,Kylian Mbappe|La Liga|91|Arjantin
3,Soru 2480 cevabi nedir?,57,Kylian Mbappe|Phil Foden|57|Ibrahimovic
3,Soru 2481 cevabi nedir?,4,4|Premier Lig|Jose Mourinho|Ibrahimovic
3,Soru 2482 cevabi nedir?,79,79|Maracana|Robert Lewandowski|Sag Bek
3,Soru 2483 cevabi nedir?,49,49|Brezilya|Raheem Sterling|Mikel Arteta
3,Soru 2484 cevabi nedir?,35,Fas|35|Misir|Turkiye
3,Soru 2485 cevabi nedir?,96,Ibrahimovic|96|San Siro|Inter Milan
3,Soru 2486 cevabi nedir?,88,Frank Lampard|Avrupa Ligi|88|Turkiye Kupasi
3,Soru 2487 cevabi nedir?,16,FA Cup|Porto|16|Signal Iduna
3,Soru 2488 cevabi nedir?,40,Danimarka|40|Xavi|Unai Emery
3,Soru 2489 cevabi nedir?,9,Arda Turan|9|Jose Mourinho|Lionel Messi
3,Soru 2490 cevabi nedir?,24,Manchester City|24|Sevilla|Kylian Mbappe
3,Soru 2491 cevabi nedir?,47,Chelsea|Luis Figo|Vinicius Jr|47
3,Soru 2492 cevabi nedir?,75,San Siro|75|Thomas Tuchel|Musiala
3,Soru 2493 cevabi nedir?,75,Vodafone Park|75|Parc des Princes|Luis Suarez
3,Soru 2494 cevabi nedir?,66,Marseille|Hakan Sukur|66|Forvet
3,Soru 2495 cevabi nedir?,10,Besiktas|10|Bernardo Silva|Benfica
3,Soru 2496 cevabi nedir?,48,Ajax|Trabzonspor|Old Trafford|48
3,Soru 2497 cevabi nedir?,73,73|Camp Nou|Emirates|Benfica
3,Soru 2498 cevabi nedir?,64,Andrea Pirlo|Gerd Muller|Nedved|64
3,Soru 2499 cevabi nedir?,84,PSG|84|Stamford Bridge|Juventus
3,Soru 2500 cevabi nedir?,12,12|Raul|Jose Mourinho|David Beckham
3,Soru 2501 cevabi nedir?,78,Hakan Sukur|78|AC Milan|West Ham
3,Soru 2502 cevabi nedir?,79,Rusya|Chelsea|Bernabeu|79
3,Soru 2503 cevabi nedir?,39,Virgil van Dijk|39|Tottenham|Bernardo Silva
3,Soru 2504 cevabi nedir?,46,46|Joshua Kimmich|Barcelona|Fatih Terim
3,Soru 2505 cevabi nedir?,18,Beckenbauer|18|Aubameyang|Barcelona
3,Soru 2506 cevabi nedir?,68,Fransa|68|Arsenal|Virgil van Dijk
3,Soru 2507 cevabi nedir?,11,Marseille|11|Ingiltere|Fatih Terim
3,Soru 2508 cevabi nedir?,37,Super Lig|Fatih Terim|37|Signal Iduna
3,Soru 2509 cevabi nedir?,44,44|Nijerya|Ronaldinho|Rivaldo
3,Soru 2510 cevabi nedir?,70,Sukru Saracoglu|Robert Lewandowski|70|Forvet
3,Soru 2511 cevabi nedir?,17,Old Trafford|Ederson|Lyon|17
3,Soru 2512 cevabi nedir?,83,Turkiye|Jurgen Klopp|Santrfor|83
3,Soru 2513 cevabi nedir?,84,Wirtz|84|Aubameyang|West Ham
3,Soru 2514 cevabi nedir?,46,46|San Siro|Arsene Wenger|Ngolo Kante
3,Soru 2515 cevabi nedir?,10,Ispanya|Ederson|Turkiye|10
3,Soru 2516 cevabi nedir?,66,Frank Lampard|Manuel Neuer|66|Maradona
3,Soru 2517 cevabi nedir?,69,Stoper|Porto|Copa America|69
3,Soru 2518 cevabi nedir?,72,72|Real Madrid|Declan Rice|Kaka
3,Soru 2519 cevabi nedir?,65,PSG|65|Robben|Guney Kore
3,Soru 2520 cevabi nedir?,97,Wirtz|97|Sane|EURO
3,Soru 2521 cevabi nedir?,92,Nedved|PSG|Jurgen Klopp|92
3,Soru 2522 cevabi nedir?,65,La Liga|Roberto Mancini|Fatih Terim|65
3,Soru 2523 cevabi nedir?,56,Paul Pogba|Belcika|56|Stamford Bridge
3,Soru 2524 cevabi nedir?,62,62|Kaleci|Erling Haaland|Sevilla
3,Soru 2525 cevabi nedir?,50,50|Anfield|Erik ten Hag|Francesco Totti
3,Soru 2526 cevabi nedir?,88,Andres Iniesta|Polonya|Turkiye Kupasi|88
3,Soru 2527 cevabi nedir?,28,Brezilya|Roma|Chelsea|28
3,Soru 2528 cevabi nedir?,48,EURO|Trabzonspor|48|Almanya
3,Soru 2529 cevabi nedir?,36,Pep Guardiola|Ribery|36|Maradona
3,Soru 2530 cevabi nedir?,17,Ederson|Pedri|La Liga|17
3,Soru 2531 cevabi nedir?,89,Jude Bellingham|ABD|89|Japonya
3,Soru 2532 cevabi nedir?,97,Camp Nou|97|Beckenbauer|Kylian Mbappe
3,Soru 2533 cevabi nedir?,4,Zinedine Zidane|West Ham|4|Super Lig
3,Soru 2534 cevabi nedir?,65,Cristiano Ronaldo|Erling Haaland|Toni Kroos|65
3,Soru 2535 cevabi nedir?,43,Vodafone Park|Ederson|43|Camp Nou
3,Soru 2536 cevabi nedir?,0,Bernardo Silva|Carlo Ancelotti|0|Aston Villa
3,Soru 2537 cevabi nedir?,31,Alex Ferguson|AC Milan|Jurgen Klopp|31
3,Soru 2538 cevabi nedir?,34,Frank Lampard|34|West Ham|Hollanda
3,Soru 2539 cevabi nedir?,99,99|Bruno Fernandes|Chelsea|Forvet
3,Soru 2540 cevabi nedir?,96,96|Belcika|Frank Lampard|PSG
3,Soru 2541 cevabi nedir?,57,57|Trabzonspor|Manuel Neuer|Fenerbahce
3,Soru 2542 cevabi nedir?,17,Galatasaray|Arjantin|Manchester City|17
3,Soru 2543 cevabi nedir?,34,Uruguay|34|Sukru Saracoglu|Forvet
